feature	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Exiguobacteraceae..g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__cereus	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter.s__	k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Verrucomicrobiaceae.g__Akkermansia.s__muciniphila	k__Bacteria.__.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__helveticus	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.__.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__.s__	k__Bacteria.p__Cyanobacteria.c__Chloroplast.o__Streptophyta.f__.g__.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__mitochondria.g__Lardizabala.s__biternata	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Epulopiscium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Parabacteroides.s__gordonii	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__SMB53.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium.s__prausnitzii	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Blautia.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Oscillospira.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__rc4.4.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae.g__Acinetobacter.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Allobaculum.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__.g__.s__	k__Bacteria.p__Tenericutes.c__Mollicutes.o__RF39.f__.g__.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Bifidobacterium.s__longum	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__uniformis	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__RF32.f__.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Candidatus.Arthromitus.s__	k__Bacteria.p__Firmicutes.__.__.__.__.__	k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Sutterella.s__	k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Mucispirillum.s__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.g__Streptomyces.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Brevibacteriaceae.g__Brevibacterium.s__casei	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Plesiomonas.s__shigelloides	Unassigned.__.__.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Intrasporangiaceae.g__.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Dermabacteraceae.g__Brachybacterium.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.__.__.__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Stenotrophomonas.s__maltophilia	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Mogibacteriaceae..g__.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Jeotgalicoccus.s__	k__Bacteria.p__Firmicutes.c__Erysipelotrichi.o__Erysipelotrichales.f__Erysipelotrichaceae.g__.s__	k__Bacteria.p__Bacteroidetes.__.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.__.__.__.__	k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Dialister.s__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus.s__	k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Adlercreutzia.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Acidaminococcus.s__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria.s__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Paenibacillaceae.__.__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__.__	k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiaceae.g__Rhodococcus.s__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Veillonellaceae.g__Megasphaera.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Gallibacterium.s__	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__	k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__.__	k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__thermopalmarium	k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.__.__	k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Thermicanaceae..g__Bacillus.s__schlegelii	k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__.s__
HEB24001	100108	73105	1480	391	533	590	27805	791	192	15090	246	8426	308	34671	133	59	50	199	84	228	1950	3520	664	72	1546	119	245	125	1886	80	0	29	118	4253	5882	19	20	39	14	607	22	2956	18	22	9	0	9	5	14	8	4	4	3	0	21	0	0	0	0	0	4	0	52	221	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HEB24002	161913	2611	1170	325	625	393	157426	1523	205	4441	174	5791	182	17039	148	60	37	115	64	247	1092	1822	548	70	1338	707	64	81	1700	64	54	43	52	3599	1668	21	18	84	0	353	26	2820	11	28	13	8	15	13	23	6	7	0	6	6	10	0	0	0	0	0	3	0	29	200	7	0	0	51	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEB24003	135756	2523	1192	308	513	354	34217	406	163	17277	145	11228	158	44740	141	68	26	159	60	148	2770	8061	1097	82	4061	268	2126	97	3455	103	0	30	433	9965	4000	25	8	48	0	493	29	2578	11	13	0	0	6	4	5	13	7	0	0	0	12	0	0	0	0	9	0	0	92	203	0	4	0	19	0	0	7	0	4	25	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
HEB24004	85585	8110	1853	475	945	621	204981	1500	350	6507	254	9134	330	33766	214	71	59	225	89	1420	5571	2391	7741	87	2831	1366	136	153	2400	121	0	35	796	7396	5692	28	14	91	17	761	37	4095	17	28	20	21	12	8	21	7	5	9	0	0	24	4	10	0	0	0	0	0	61	211	0	6	0	18	0	0	8	3	0	22	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
HEB24005	89853	5582	2507	624	1020	857	123732	494	383	23785	308	17140	473	121534	256	122	88	274	128	387	11307	11609	2138	98	6885	2218	8422	246	3533	449	0	42	93	24681	1741	40	26	275	20	1102	39	2871	22	38	22	22	10	17	14	17	14	6	4	8	30	14	0	4	0	11	6	0	161	209	0	10	6	20	0	5	7	4	0	11	3	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0
HEB24006	137522	8380	1679	456	684	590	92739	388	223	74828	230	10515	288	40930	188	81	23	217	90	403	3098	4135	1163	102	4587	2532	396	131	2811	113	0	48	53	7024	3040	37	14	60	0	379	26	1792	22	27	29	19	12	9	20	0	12	4	7	4	16	7	7	4	0	0	0	0	78	245	0	5	0	15	8	5	7	2	0	35	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
HEB24023	19483	73915	3476	898	1102	1151	18174	689	619	2690	462	33655	606	255962	344	113	75	288	178	1759	15445	17910	3455	116	23272	3097	211	343	7659	303	56	75	205	40064	1407	58	33	69	33	421	52	2828	23	45	48	31	15	15	32	14	18	9	8	9	25	10	13	7	6	0	8	0	231	178	5	5	0	34	0	0	13	0	8	39	0	0	0	0	3	12	0	2	0	0	0	0	0	0	0	0
HEB24025	150072	63846	1869	487	844	716	141588	1209	179	17460	304	7056	362	21507	177	78	43	250	85	309	1516	1466	1048	76	1624	1332	91	165	1816	117	0	35	62	4416	1487	51	12	61	23	298	24	2014	15	34	8	12	12	9	13	6	10	3	9	5	19	0	0	0	0	7	0	4	39	198	5	0	5	42	3	4	13	0	3	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
HEB24037	168661	63975	2625	669	890	924	37971	488	370	42815	342	17146	474	99694	246	111	43	281	136	320	5620	20978	2337	125	5438	1493	2063	228	3313	501	0	69	102	12592	3599	48	22	195	19	218	40	3133	23	31	38	28	11	13	16	9	13	2	4	7	18	6	0	5	0	0	0	5	251	180	5	12	8	53	0	12	11	2	5	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HEB24044	233964	65226	2570	760	1032	976	59469	517	368	22237	404	18826	464	98072	247	103	93	299	122	324	4889	16478	1677	160	4781	1541	1210	231	4946	206	56	62	108	15666	3295	44	33	134	26	260	61	3652	18	48	63	28	20	11	19	12	9	13	10	10	39	9	12	4	0	0	0	0	199	317	0	7	12	63	6	0	3	0	0	50	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0
HEB24106	212990	19656	2685	694	869	906	16102	1926	574	4773	337	18112	483	210637	317	113	52	281	121	376	12402	42817	2707	145	6162	3892	212	263	5648	390	56	86	251	24568	1216	59	28	75	31	318	39	3996	17	45	67	20	14	14	26	16	11	9	10	0	32	13	0	0	0	0	0	0	151	153	0	3	0	21	0	11	11	0	5	87	2	0	8	0	5	0	0	4	0	0	0	0	0	0	0	0
HEB24122	231427	77729	3056	890	1342	1161	296416	589	446	46778	534	14259	584	54888	358	126	84	346	205	1186	2540	6280	1304	161	5241	1375	355	226	5033	174	53	101	241	5722	8106	70	43	175	37	1052	61	3425	19	53	44	25	21	13	20	16	9	13	12	9	26	10	0	5	0	0	8	4	112	389	9	13	0	81	10	0	0	0	0	65	2	0	0	0	0	0	2	0	7	0	0	0	0	0	0	0
HEB24133	150303	117391	1924	553	629	777	54329	606	290	34922	355	8207	349	32735	167	107	52	226	94	287	1756	3419	741	95	854	104	2770	147	1710	94	0	47	57	4842	6053	42	24	102	27	611	34	3537	15	17	21	18	12	10	14	13	8	5	5	6	15	4	0	0	0	0	4	4	47	426	0	0	0	9	5	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
HEB24134	275798	4907	1887	550	1000	642	186210	2141	259	51265	251	7254	324	29319	229	96	48	296	92	334	2466	3753	3616	116	1708	2383	108	163	3107	116	0	62	363	9750	5182	45	28	108	3	1754	39	7126	16	27	23	18	16	18	18	14	10	5	0	6	21	8	0	0	0	16	0	0	75	369	0	2	0	41	0	14	9	0	0	20	2	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0
HEB24135	236028	96188	2480	694	956	946	37732	737	280	35664	384	12114	443	47557	257	95	66	358	103	278	2306	6123	878	149	2248	523	7463	220	4174	159	0	91	80	8376	17651	32	36	94	33	901	47	2168	18	48	49	24	17	14	19	13	13	0	0	7	0	11	0	0	0	5	24	0	80	268	0	0	0	47	0	0	13	3	0	28	4	3	0	0	0	5	0	0	0	0	0	0	0	0	0	6
HEB24136	257292	83771	2356	618	1000	896	160585	5111	617	29513	345	6888	418	30853	267	114	55	332	122	363	2289	3374	1802	121	1558	718	123	195	2558	161	0	54	67	3110	30077	40	34	116	30	1294	55	3498	16	34	72	12	14	8	28	8	7	7	0	6	24	4	0	3	0	0	0	0	38	255	0	5	6	127	0	0	0	0	0	88	4	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0
HEB24137	164293	63113	2816	744	1124	1054	150777	496	397	28428	391	10260	535	56818	270	121	57	360	136	281	4430	7335	2749	141	2031	2156	21976	218	2867	286	0	67	157	11957	4655	46	34	7092	30	517	52	4517	21	41	68	24	22	18	30	12	13	5	0	10	18	4	0	3	0	0	8	2	66	351	0	8	4	24	9	10	22	2	5	25	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0
HEB24138	270554	103626	2459	720	966	949	103167	523	377	72329	427	11917	452	48308	239	109	53	267	119	398	2543	12469	1021	151	3269	1463	3278	191	3127	141	46	77	61	3641	3591	46	21	83	32	656	36	1826	10	24	38	16	13	13	13	12	10	9	6	7	18	5	0	0	0	0	0	0	52	325	0	6	6	46	0	0	4	5	0	84	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
HEB24169	539100	305800	5377	1485	2120	2205	292707	1371	1059	38383	898	14909	915	69043	462	221	178	621	272	761	3974	15202	2050	305	2965	660	1767	428	4084	294	100	197	227	8297	6231	82	54	530	49	1546	216	5878	40	71	112	33	33	25	64	34	29	19	12	15	31	22	16	4	11	0	14	0	227	1362	10	13	10	46	0	15	0	5	0	110	3	9	9	0	5	8	8	0	7	2	2	0	4	201	4	0
HEB24170	320377	343960	7054	1937	13015	2593	228045	1271	850	7084	1060	32517	1148	207163	681	273	156	649	352	899	34718	21172	6075	287	12270	901	360	637	10716	458	119	156	808	66082	5690	123	57	282	70	3969	116	8421	57	91	124	38	47	33	63	36	33	17	12	23	47	20	17	10	0	11	24	9	227	1184	10	14	10	509	7	17	23	8	9	148	0	10	0	12	3	10	18	5	11	0	0	6	6	192	0	0
HEB24171	395025	215322	4401	1219	1630	1742	98636	1199	775	44592	657	18081	787	149562	425	183	104	534	201	434	5641	7302	2542	212	3571	2441	8813	384	8105	433	68	131	131	17907	12818	71	43	235	39	1291	90	5290	30	63	66	47	25	24	34	30	16	11	9	16	46	11	17	7	7	11	0	0	186	386	10	9	8	343	0	7	24	7	8	80	0	5	0	9	0	9	24	0	0	0	0	0	0	33	0	0
HEB24172	144924	249556	8036	2100	2749	2888	76979	1965	3887	48931	1110	55889	1511	526465	877	315	172	813	412	3787	40776	16201	31864	318	6878	6171	499	779	35854	809	109	148	328	48645	13311	122	88	270	61	6558	161	14672	54	120	144	67	45	43	88	45	37	16	17	29	60	21	19	13	0	20	24	9	454	931	0	16	15	483	14	18	26	6	16	91	3	10	25	10	0	0	0	0	6	0	4	10	6	0	0	0
HEB24173	461811	241614	5435	1553	2142	2127	325514	1069	666	48366	904	10458	958	58594	521	206	175	603	267	666	5805	18735	2704	300	3483	3306	11150	432	4721	592	97	163	194	14835	6915	78	53	3464	66	1654	89	7055	42	72	87	33	41	20	46	29	17	14	0	17	45	22	17	9	0	0	0	0	228	833	0	15	11	51	17	14	15	10	8	50	0	4	0	6	3	8	0	0	0	0	0	0	0	35	0	0
HEB24174	333569	794397	5886	1590	2718	2556	39476	1127	665	67236	1143	32959	1069	120726	496	228	135	607	258	728	10614	16577	2319	243	9700	824	1948	490	8239	334	98	107	211	15304	15164	78	56	259	50	2821	116	3607	51	74	108	34	32	28	44	28	28	14	11	19	47	16	0	5	0	12	8	0	177	1758	14	13	5	386	9	12	18	5	7	84	3	0	0	8	0	0	0	0	0	0	2	0	4	107	0	0
